Workflow runner started. Python executable: C:\Users\prith\.pyenv\pyenv-win\versions\3.12.10\python.exe
Working directory: D:\.comfyui\gen.image
Compressed male_detective_holmes image: 228.4KB → 16.0KB (93.0% reduction)
Character mode: IMAGE_TEXT, Images: 1
Image stitching: 1 images → 1 groups []
Using single reference conditioning
Negative prompt disabled - using ConditioningZeroOut




Text prompt: Create a 16K ultra-high-resolution, illustration in the style of Anime. The artwork should feature fine, intricate details and a natural sense of depth, with carefully chosen camera angle and focus to best frame the Scene. 
Must Always Precisely & Accurately Preserve each Character's identity(all physical features - face, body, height, weight, clothings) from respective specified reference image, though "posture", "expression", "movement", "placement" and "action-performed" is adaptable according to Scene/Character text-description.
Must Always Precisely & Accurately Represent entire Scene and all Non-Living Objects according to scene text-description.
All Non-Living Objects mentioned in Scene text-description must be present in illustration.
Each Object/Character in the illustration must be visually distinct/unique from each other.
        
SCENE TEXT-DESCRIPTION:
 Illustrate an exact scenery like {{The interior of Clara Whitfield’s Lodgings is steeped in the atmosphere of an aging Victorian townhouse, its structure a testament to decades of wear and neglect. The entrance hall is dimly illuminated by a single sputtering oil lamp suspended from a low ceiling; its glass shade is clouded with yellowing deposits of soot and smoke, casting flickering shadows across the narrow space. A grand, steep stairway of dark, worn oak rises into shadow, its banister polished smooth by years of use. The walls are lined with peeling wallpaper, featuring faded floral patterns that curl at the edges, some sections hanging loose from their frames. The air is thick with a faint scent of boiled cabbage and aged wood, mingling with the mustiness of old paper and dust. At the far end of the dimly lit corridor, a heavy wooden door stands slightly ajar, its surface scuffed and marred by deep scratches, reinforced by a tarnished brass lock that hangs loosely on its hasp. A small table nearby holds a wilted bouquet of roses in a cracked porcelain vase, their petals scattered across an untidy stack of unpaid bills and yellowing letters. A grandfather clock, its polished face dulled by dust, sits in the corner, its ticking a slow, ponderous rhythm that echoes through the stillness. Outside a narrow, high-set window at the landing, one can glimpse the bleak outlines of neighboring rooftops, their dark silhouettes stark against the pale, overcast sky and lingering fog. The overall ambiance is one of quiet desolation—genteel poverty and sorrow interwoven into every faded detail, every creaking floorboard.}}, {Overcast Afternoon};Place ((male_detective_holmes)), the Character in Image 1, {Decisive}, {Straightening}, {Pocketing cloth};.

CHARACTER TEXT-DESCRIPTION:
(Character in Image 1) is ((male_detective_holmes)) who looks like {Angular head shape, sharp jawline, high cheekbones, piercing gray eyes, thin nose, thin lips, slicked-back dark hair with a slight wave, neatly trimmed mustache and goatee, pale complexion with faint freckles, long coat in navy wool with brass buttons, crisp white collared shirt, black waistcoat with red trim, tailored trousers in charcoal fabric, polished brown leather boots.}.
got prompt
Waiting for completion (prompt_id: d2c1bd5a-4cd7-4425-8346-037bb61228c7)...
Requested to load FluxClipModel_
loaded completely 9456.675 9319.23095703125 True
Requested to load AutoencodingEngine
loaded completely 181.01171112060547 159.87335777282715 True
Requested to load Flux
loaded partially 8083.554965667725 8083.455078125 0
  0%|          | 0/8 [00:00<?, ?it/s] 12%|█▎        | 1/8 [00:06<00:43,  6.18s/it] 25%|██▌       | 2/8 [00:12<00:36,  6.16s/it] 38%|███▊      | 3/8 [00:18<00:30,  6.15s/it] 50%|█████     | 4/8 [00:24<00:24,  6.17s/it] 62%|██████▎   | 5/8 [00:30<00:18,  6.18s/it] 75%|███████▌  | 6/8 [00:37<00:12,  6.18s/it] 88%|████████▊ | 7/8 [00:43<00:06,  6.17s/it]100%|██████████| 8/8 [00:49<00:00,  6.18s/it]100%|██████████| 8/8 [00:49<00:00,  6.17s/it]
Requested to load AutoencodingEngine
loaded completely 219.41796875 159.87335777282715 True
Prompt executed in 60.02 seconds
Saved: ../output/scene\scene_2.18.png
[OK] Generated: scene_2.18

[49/100] Processing scene_2.19...
Generating scene: scene_2.19 with characters: male_client_stranger
LoRA enabled in workflow
Sampling steps set to: 8
Seed set to: 333555666
Compressed male_client_stranger image: 241.6KB → 15.5KB (93.6% reduction)
Character mode: IMAGE_TEXT, Images: 1
Image stitching: 1 images → 1 groups []
Using single reference conditioning
Negative prompt disabled - using ConditioningZeroOut




Text prompt: Create a 16K ultra-high-resolution, illustration in the style of Anime. The artwork should feature fine, intricate details and a natural sense of depth, with carefully chosen camera angle and focus to best frame the Scene. 
Must Always Precisely & Accurately Preserve each Character's identity(all physical features - face, body, height, weight, clothings) from respective specified reference image, though "posture", "expression", "movement", "placement" and "action-performed" is adaptable according to Scene/Character text-description.
Must Always Precisely & Accurately Represent entire Scene and all Non-Living Objects according to scene text-description.
All Non-Living Objects mentioned in Scene text-description must be present in illustration.
Each Object/Character in the illustration must be visually distinct/unique from each other.
        
SCENE TEXT-DESCRIPTION:
 Illustrate an exact scenery like {{The interior of Clara Whitfield’s Lodgings is steeped in the atmosphere of an aging Victorian townhouse, its structure a testament to decades of wear and neglect. The entrance hall is dimly illuminated by a single sputtering oil lamp suspended from a low ceiling; its glass shade is clouded with yellowing deposits of soot and smoke, casting flickering shadows across the narrow space. A grand, steep stairway of dark, worn oak rises into shadow, its banister polished smooth by years of use. The walls are lined with peeling wallpaper, featuring faded floral patterns that curl at the edges, some sections hanging loose from their frames. The air is thick with a faint scent of boiled cabbage and aged wood, mingling with the mustiness of old paper and dust. At the far end of the dimly lit corridor, a heavy wooden door stands slightly ajar, its surface scuffed and marred by deep scratches, reinforced by a tarnished brass lock that hangs loosely on its hasp. A small table nearby holds a wilted bouquet of roses in a cracked porcelain vase, their petals scattered across an untidy stack of unpaid bills and yellowing letters. A grandfather clock, its polished face dulled by dust, sits in the corner, its ticking a slow, ponderous rhythm that echoes through the stillness. Outside a narrow, high-set window at the landing, one can glimpse the bleak outlines of neighboring rooftops, their dark silhouettes stark against the pale, overcast sky and lingering fog. The overall ambiance is one of quiet desolation—genteel poverty and sorrow interwoven into every faded detail, every creaking floorboard.}}, {Overcast Afternoon};Place ((male_client_stranger)), the Character in Image 1, {Distressed}, {Gripping chair}, {Lowering head};.

CHARACTER TEXT-DESCRIPTION:
(Character in Image 1) is ((male_client_stranger)) who looks like {Oval head shape, sharp jawline, narrow eyes with a nervous flicker, straight nose, thin lips, short dark hair slightly disheveled, light stubble on chin, pale skin with faint lines, formal attire in muted tones, tailored long coat in dark wool, crisp white dress shirt, black trousers, cracked pocket watch with heavy chain, heirloom family ring on right hand, dark leather boots slightly scuffed.}.
got prompt
Waiting for completion (prompt_id: 305a30de-1f69-4506-b7f1-0f2ec7512f26)...
Requested to load FluxClipModel_
loaded completely 9456.675 9319.23095703125 True
Requested to load AutoencodingEngine
loaded completely 181.01171112060547 159.87335777282715 True
Requested to load Flux
loaded partially 8083.554965667725 8083.455078125 0
  0%|          | 0/8 [00:00<?, ?it/s] 12%|█▎        | 1/8 [00:06<00:43,  6.22s/it] 25%|██▌       | 2/8 [00:12<00:37,  6.19s/it] 38%|███▊      | 3/8 [00:18<00:30,  6.17s/it] 50%|█████     | 4/8 [00:24<00:24,  6.18s/it] 62%|██████▎   | 5/8 [00:30<00:18,  6.17s/it] 75%|███████▌  | 6/8 [00:37<00:12,  6.17s/it] 88%|████████▊ | 7/8 [00:43<00:06,  6.17s/it]100%|██████████| 8/8 [00:49<00:00,  6.18s/it]100%|██████████| 8/8 [00:49<00:00,  6.18s/it]
Requested to load AutoencodingEngine
loaded completely 219.41796875 159.87335777282715 True
Prompt executed in 58.29 seconds
Saved: ../output/scene\scene_2.19.png
[OK] Generated: scene_2.19

[50/100] Processing scene_2.20...
Generating scene: scene_2.20 with characters: male_doctor_watson
LoRA enabled in workflow
Sampling steps set to: 8
Seed set to: 333555666
Compressed male_doctor_watson image: 221.6KB → 15.7KB (92.9% reduction)
Character mode: IMAGE_TEXT, Images: 1
Image stitching: 1 images → 1 groups []
Using single reference conditioning
Negative prompt disabled - using ConditioningZeroOut




Text prompt: Create a 16K ultra-high-resolution, illustration in the style of Anime. The artwork should feature fine, intricate details and a natural sense of depth, with carefully chosen camera angle and focus to best frame the Scene. 
Must Always Precisely & Accurately Preserve each Character's identity(all physical features - face, body, height, weight, clothings) from respective specified reference image, though "posture", "expression", "movement", "placement" and "action-performed" is adaptable according to Scene/Character text-description.
Must Always Precisely & Accurately Represent entire Scene and all Non-Living Objects according to scene text-description.
